caldt,totval,spindx,sprtrn
19291202,29378945.90,,
19291203,30304968.50,,
19291204,30860513.20,,
19291205,30644368.60,,
19291206,31419476.60,,
19291207,31779180.60,,
19291209,31493675.80,,
19291210,31742015.60,,
19291211,31438716.20,,
19291212,29826833.40,,
19291213,30548447.20,,
19291214,30927256.80,,
19291216,30091110.40,,
19291217,30365434.10,,
19291218,30202893.80,,
19291219,29431992.10,,
19291220,28343500.20,,
19291221,29022905.10,,
19291223,28605739.40,,
19291224,28744089.60,,
19291226,29360319.80,,
19291227,29296540.20,,
19291228,29103103.10,,
19291230,29390921.60,,
19291231,30598997.50,,
19300102,30224292.30,,
19300103,30087854.50,,
19300104,30610019.90,,
19300106,30470292.60,,
19300107,30217690.60,,
19300108,30211013.50,,
19300109,30648992.70,,
19300110,30538981.00,,
19300111,30401848.20,,
19300113,30540592.60,,
19300114,30597223.20,,
19300115,30710610.80,,
19300116,30341811.00,,
19300117,30222388.20,,
19300118,30327903.20,,
19300120,30361229.50,,
19300121,30661547.00,,
19300122,30697638.40,,
19300123,31016995.60,,
19300124,31279559.50,,
19300125,31522594.90,,
19300127,31564381.20,,
19300128,31336524.00,,
19300129,31704295.80,,
19300130,31832699.10,,
19300131,32286446.50,,
19300201,32481121.10,,
19300203,32267853.10,,
19300204,32594262.50,,
19300205,33003745.00,,
19300206,32701866.10,,
19300207,32428732.80,,
19300208,32745144.90,,
19300210,32706367.00,,
19300211,32909132.60,,
19300213,32398823.50,,
19300214,32952469.20,,
19300215,32636042.60,,
19300217,32621252.10,,
19300218,32854764.40,,
19300219,32558709.60,,
19300220,31945959.00,,
19300221,32357232.40,,
19300224,32005068.80,,
19300225,32007481.40,,
19300226,32571065.10,,
19300227,32628758.00,,
19300228,32783643.20,,
19300301,32984764.80,,
19300303,32874297.60,,
19300304,33084822.50,,
19300305,32851173.50,,
19300306,33136821.40,,
19300307,33150691.80,,
19300308,33153479.20,,
19300310,33237703.40,,
19300311,33310827.80,,
19300312,32957548.50,,
19300313,33115605.80,,
19300314,32814855.00,,
19300315,32636919.90,,
19300317,33119262.80,,
19300318,33446538.60,,
19300319,33626955.40,,
19300320,33853867.80,,
19300321,34087926.80,,
19300322,33739076.20,,
19300324,34046690.00,,
19300325,34056520.80,,
19300326,34523601.00,,
19300327,34431137.20,,
19300328,34818833.50,,
19300329,35121733.80,,
19300331,35280381.90,,
19300401,35584582.10,,
19300402,35206607.20,,
19300403,35306041.20,,
19300404,35791372.60,,
19300405,36034372.10,,
19300407,35760006.80,,
19300408,35664921.40,,
19300409,36183598.10,,
19300410,36236340.90,,
19300411,36118416.10,,
19300412,35872270.90,,
19300414,35936634.60,,
19300415,35999555.90,,
19300416,35715726.80,,
19300417,35967469.60,,
19300421,34780238.20,,
19300422,35627803.60,,
19300423,35690747.10,,
19300424,35406256.40,,
19300425,35381956.60,,
19300426,35328409.60,,
19300428,34562671.10,,
19300429,34505453.80,,
19300430,34720524.60,,
19300501,33892651.20,,
19300502,32396808.20,,
19300503,32004636.00,,
19300505,32196410.40,,
19300506,33094970.80,,
19300507,32661060.40,,
19300508,32790852.80,,
19300509,33166224.40,,
19300510,33764390.60,,
19300512,33679581.20,,
19300513,34073118.00,,
19300514,34298655.10,,
19300515,33783779.60,,
19300516,33941123.40,,
19300517,33876559.90,,
19300519,33247078.20,,
19300520,33374944.30,,
19300521,33240850.00,,
19300522,33314796.80,,
19300523,33602611.10,,
19300524,33843262.00,,
19300526,33885880.90,,
19300527,33889406.50,,
19300528,34071347.50,,
19300529,34509386.80,,
19300602,34410565.40,,
19300603,34099995.90,,
19300604,34215002.10,,
19300605,33708079.90,,
19300606,33186332.60,,
19300607,32507712.80,,
19300609,31626129.50,,
19300610,32469428.00,,
19300611,31437800.90,,
19300612,31336521.00,,
19300613,31521226.40,,
19300614,30897982.40,,
19300616,29228925.60,,
19300617,29251962.40,,
19300618,28287195.50,,
19300619,29549046.90,,
19300620,28834071.90,,
19300621,28042441.10,,
19300623,28611794.60,,
19300624,27646186.10,,
19300625,27825956.50,,
19300626,28503392.00,,
19300627,28185987.80,,
19300628,27988921.20,,
19300630,29191751.90,,
19300701,28905844.00,,
19300702,29183819.20,,
19300703,28914929.60,,
19300707,28359983.80,,
19300708,28357531.80,,
19300709,28965371.20,,
19300710,29676584.30,,
19300711,29265023.50,,
19300712,29872796.80,,
19300714,30488903.30,,
19300715,30441247.90,,
19300716,30650923.50,,
19300717,30796244.50,,
19300718,30782928.60,,
19300719,30760738.90,,
19300721,29756064.20,,
19300722,30449755.10,,
19300723,30903760.00,,
19300724,30523804.50,,
19300725,30674193.90,,
19300726,30968182.00,,
19300728,31136190.00,,
19300729,30860374.60,,
19300730,30083872.20,,
19300731,30253990.80,,
19300801,30096692.10,,
19300802,29761895.20,,
19300804,30675899.80,,
19300805,30673627.60,,
19300806,30220514.40,,
19300807,29859321.50,,
19300808,28914259.30,,
19300809,28892864.70,,
19300811,29137408.60,,
19300812,28271790.40,,
19300813,28762187.40,,
19300814,28705072.30,,
19300815,29333683.10,,
19300816,29455963.10,,
19300818,29300189.60,,
19300819,29534730.90,,
19300820,29721031.50,,
19300821,29384153.60,,
19300822,29112030.90,,
19300823,29786994.90,,
19300825,29488683.40,,
19300826,29687090.20,,
19300827,30079728.80,,
19300828,30076930.60,,
19300829,30473904.10,,
19300902,30474537.90,,
19300903,30168212.50,,
19300904,29955594.60,,
19300905,30401355.00,,
19300906,30832460.90,,
19300908,30810852.60,,
19300909,30995860.90,,
19300910,31122299.00,,
19300911,30914617.00,,
19300912,30616087.10,,
19300913,30596992.20,,
19300915,30224088.00,,
19300916,30262601.40,,
19300917,30346414.80,,
19300918,29823980.90,,
19300919,29498156.80,,
19300920,29578629.60,,
19300922,28785563.20,,
19300923,29051873.10,,
19300924,28693718.00,,
19300925,28186324.50,,
19300926,27731935.80,,
19300927,27553367.40,,
19300929,26914647.80,,
19300930,26584345.20,,
19301001,27749802.80,,
19301002,27394505.00,,
19301003,27693712.60,,
19301004,27417341.00,,
19301006,26551141.00,,
19301007,26570801.90,,
19301008,26301166.20,,
19301009,25295091.00,,
19301010,25907989.20,,
19301011,24834045.80,,
19301014,25644711.00,,
19301015,26036635.60,,
19301016,25256941.10,,
19301017,24590538.50,,
19301018,24322757.60,,
19301020,25152777.00,,
19301021,24444483.60,,
19301022,24249753.60,,
19301023,24537501.60,,
19301024,25386576.40,,
19301025,25246085.10,,
19301027,25425716.80,,
19301028,25557762.20,,
19301029,25141051.90,,
19301030,24831928.10,,
19301031,24303613.00,,
19301101,24490574.60,,
19301103,24556332.90,,
19301105,23858872.60,,
19301106,23888038.80,,
19301107,23082028.10,,
19301108,22782220.20,,
19301110,22298962.80,,
19301111,22622210.80,,
19301112,22720336.50,,
19301113,23711152.20,,
19301114,24191348.40,,
19301115,24406565.90,,
19301117,23627714.30,,
19301118,23846391.00,,
19301119,24353745.80,,
19301120,24255719.20,,
19301121,24658116.00,,
19301122,24349419.00,,
19301124,24406429.40,,
19301125,24113493.50,,
19301126,23770545.90,,
19301128,23431932.10,,
19301129,23717582.80,,
19301201,24033948.80,,
19301202,24242055.00,,
19301203,23849840.30,,
19301204,23481045.80,,
19301205,23494166.20,,
19301206,23196130.20,,
19301208,22798003.80,,
19301209,22806338.50,,
19301210,22470415.20,,
19301211,22210279.80,,
19301212,22030726.10,,
19301213,21443450.00,,
19301215,21298048.40,,
19301216,20624500.10,,
19301217,21528883.10,,
19301218,21732007.00,,
19301219,22032164.20,,
19301220,21988650.90,,
19301222,21278078.80,,
19301223,21413411.20,,
19301224,21688634.90,,
19301226,21140503.20,,
19301227,21089290.10,,
19301229,21032999.60,,
19301230,21530487.50,,
19301231,22147658.80,,
19310102,22585890.80,,
19310103,23217637.00,,
19310105,23038718.40,,
19310106,23359541.80,,
19310107,23353353.50,,
19310108,23536801.10,,
19310109,23339295.40,,
19310110,23458776.20,,
19310112,22981360.00,,
19310113,22730171.50,,
19310114,22963477.80,,
19310115,22443101.00,,
19310116,22734468.90,,
19310117,22589710.40,,
19310119,22450324.50,,
19310120,22918202.00,,
19310121,22950607.50,,
19310122,23364023.60,,
19310123,23860970.90,,
19310124,23651233.10,,
19310126,23851202.10,,
19310127,23647842.40,,
19310128,23288656.40,,
19310129,23522266.40,,
19310130,23566232.80,,
19310131,23418619.00,,
19310202,23508230.80,,
19310203,23623009.20,,
19310204,23746394.50,,
19310205,23578692.40,,
19310206,23633735.50,,
19310207,23977385.40,,
19310209,24580622.50,,
19310210,24981883.10,,
19310211,25049933.60,,
19310213,24846126.10,,
19310214,24800980.40,,
19310216,25113516.90,,
19310217,24702685.90,,
19310218,24909129.90,,
19310219,25242181.00,,
19310220,25578882.80,,
19310221,25933931.50,,
19310224,26293547.00,,
19310225,25978114.80,,
19310226,26143266.20,,
19310227,26043958.00,,
19310228,25887749.20,,
19310302,25253243.90,,
19310303,25242638.40,,
19310304,24992018.20,,
19310305,25456363.00,,
19310306,24937473.20,,
19310307,25414297.80,,
19310309,25556415.90,,
19310310,25491405.90,,
19310311,25132376.60,,
19310312,25011006.10,,
19310313,24860663.00,,
19310314,25166989.00,,
19310316,25518007.00,,
19310317,25204453.80,,
19310318,25514323.00,,
19310319,25776623.00,,
19310320,25874025.60,,
19310321,25641852.10,,
19310323,25457134.20,,
19310324,25645046.50,,
19310325,25531752.20,,
19310326,25179668.60,,
19310327,24728411.50,,
19310328,24205558.20,,
19310330,23946539.20,,
19310331,23986683.40,,
19310401,23726768.50,,
19310402,23646459.10,,
19310404,23968099.40,,
19310406,23734954.40,,
19310407,23428100.80,,
19310408,23705552.30,,
19310409,23528703.00,,
19310410,23605015.00,,
19310411,23622037.80,,
19310413,23960617.50,,
19310414,23657475.10,,
19310415,23183720.40,,
19310416,22928015.60,,
19310417,22590331.00,,
19310418,22811759.10,,
19310420,22892921.50,,
19310421,22252082.20,,
19310422,21836739.50,,
19310423,21936396.40,,
19310424,21968924.80,,
19310425,21475611.10,,
19310427,21200956.40,,
19310428,21073330.90,,
19310429,20663026.50,,
19310430,21696894.10,,
19310501,21068160.00,,
19310502,21280585.00,,
19310504,21644290.40,,
19310505,21469512.90,,
19310506,21554605.60,,
19310507,21437148.80,,
19310508,22121186.50,,
19310509,21798666.30,,
19310511,21758201.30,,
19310512,21504376.60,,
19310513,21422995.50,,
19310514,20932521.20,,
19310515,20620890.80,,
19310516,20447073.50,,
19310518,19696234.40,,
19310519,19728395.90,,
19310520,19635442.80,,
19310521,19906464.80,,
19310522,19978909.10,,
19310523,19823639.80,,
19310525,19176220.60,,
19310526,19200801.90,,
19310527,18983098.40,,
19310528,19031550.80,,
19310529,18593106.90,,
19310601,17694365.80,,
19310602,17430186.50,,
19310603,18769426.90,,
19310604,19408670.50,,
19310605,19236089.40,,
19310606,18703772.90,,
19310608,19373027.10,,
19310609,19077128.20,,
19310610,19618761.90,,
19310611,19706467.20,,
19310612,19780140.30,,
19310613,19634427.70,,
19310615,19569826.10,,
19310616,19613917.50,,
19310617,19392018.60,,
19310618,19036880.40,,
19310619,18931402.60,,
19310620,20088310.40,,
19310622,20939158.90,,
19310623,20627094.60,,
19310624,21585186.50,,
19310625,21419867.90,,
19310626,22021275.60,,
19310627,22209046.00,,
19310629,21596586.40,,
19310630,21201638.10,,
19310701,21563893.00,,
19310702,21375974.60,,
19310703,21843842.20,,
19310706,21581133.10,,
19310707,20707916.90,,
19310708,20537884.40,,
19310709,20413315.90,,
19310710,20857202.80,,
19310711,20534024.60,,
19310713,20285891.00,,
19310714,20004149.80,,
19310715,19717316.10,,
19310716,20180452.60,,
19310717,20368132.30,,
19310718,20355413.40,,
19310720,20621954.70,,
19310721,20872787.30,,
19310722,20388164.50,,
19310723,20253570.30,,
19310724,19874208.80,,
19310725,19830978.10,,
19310727,19914993.20,,
19310728,20195959.40,,
19310729,19564194.80,,
19310730,19564712.20,,
19310731,19535818.60,,
19310801,19698533.10,,
19310803,19823141.20,,
19310804,19677148.20,,
19310805,19383633.40,,
19310806,19240707.10,,
19310807,19299016.90,,
19310808,19276207.10,,
19310810,19197580.40,,
19310811,19824047.90,,
19310812,19539919.50,,
19310813,19833598.10,,
19310814,20214286.10,,
19310815,20430879.90,,
19310817,19883152.40,,
19310818,19909170.30,,
19310819,19976576.70,,
19310820,20035045.40,,
19310821,19536248.10,,
19310822,19528402.10,,
19310824,19450325.20,,
19310825,19368381.80,,
19310826,19683727.80,,
19310827,19563301.70,,
19310828,19773949.90,,
19310829,19882516.80,,
19310831,19585992.40,,
19310901,19677116.50,,
19310902,19279085.80,,
19310903,18845991.80,,
19310904,18735872.60,,
19310908,18106678.80,,
19310909,17756278.20,,
19310910,17758047.10,,
19310911,17884674.40,,
19310912,17404392.70,,
19310914,17016792.00,,
19310915,16857498.80,,
19310916,16634629.90,,
19310917,16965621.20,,
19310918,16135004.30,,
19310919,15613845.40,,
19310921,15467147.60,,
19310922,15306350.50,,
19310923,16460433.80,,
19310924,15172282.10,,
19310925,15490942.80,,
19310926,15231905.80,,
19310928,14936106.90,,
19310929,14313499.80,,
19310930,13870981.20,,
19311001,13636991.40,,
19311002,13824760.00,,
19311003,13343539.40,,
19311005,12509766.80,,
19311006,14081395.80,,
19311007,13872637.50,,
19311008,15072049.10,,
19311009,14967704.80,,
19311010,15185248.20,,
19311013,14366925.50,,
19311014,13973166.60,,
19311015,14301766.80,,
19311016,14795275.10,,
19311017,14786992.80,,
19311019,14936798.20,,
19311020,15610299.80,,
19311021,15370989.50,,
19311022,14849146.40,,
19311023,15364676.50,,
19311024,15472517.20,,
19311026,15001535.40,,
19311027,14662076.00,,
19311028,14210779.00,,
19311029,14283560.10,,
19311030,14741820.00,,
19311031,14885017.80,,
19311102,14818884.20,,
19311104,15260085.10,,
19311105,15205751.60,,
19311106,15652910.10,,
19311107,16033422.20,,
19311109,16262040.90,,
19311110,15946595.00,,
19311111,15701501.20,,
19311112,15622728.40,,
19311113,15100565.30,,
19311114,14913762.40,,
19311116,14797089.60,,
19311117,15024564.80,,
19311118,14481770.60,,
19311119,14418600.60,,
19311120,13952160.00,,
19311121,13857314.80,,
19311123,13719295.90,,
19311124,13957533.40,,
19311125,13452446.20,,
19311127,13109009.40,,
19311128,12894389.20,,
19311130,13376132.70,,
19311201,13246183.40,,
19311202,12750060.30,,
19311203,13018216.60,,
19311204,12698482.10,,
19311205,13167214.50,,
19311207,13110211.80,,
19311208,12677154.00,,
19311209,12350422.90,,
19311210,12080722.00,,
19311211,11740572.20,,
19311212,11574515.00,,
19311214,11303608.00,,
19311215,11437810.40,,
19311216,11171979.40,,
19311217,10867598.40,,
19311218,11798875.80,,
19311219,11881367.60,,
19311221,11513499.20,,
19311222,11712183.50,,
19311223,11207776.10,,
19311224,11214332.10,,
19311228,10928236.80,,
19311229,11201558.20,,
19311230,11389799.80,,
19311231,11458492.50,,
19320102,11035590.40,,
19320104,10666632.10,,
19320105,10653673.80,,
19320106,11413031.80,,
19320107,11632791.60,,
19320108,12116986.50,,
19320109,11889134.00,,
19320111,12043683.50,,
19320112,11929270.90,,
19320113,12506884.60,,
19320114,12661287.60,,
19320115,12677314.80,,
19320116,12350517.40,,
19320118,12061047.90,,
19320119,12054232.00,,
19320120,12293719.60,,
19320121,12224303.70,,
19320122,11686985.50,,
19320123,11600562.50,,
19320125,11684657.20,,
19320126,11823787.90,,
19320127,11614034.60,,
19320128,11433211.40,,
19320129,11284432.60,,
19320130,11230519.60,,
19320201,11710651.60,,
19320202,11445277.90,,
19320203,11323050.80,,
19320204,11419962.70,,
19320205,11030725.80,,
19320206,10931508.00,,
19320208,10789225.80,,
19320209,10645150.50,,
19320210,10616010.40,,
19320211,11469832.40,,
19320213,12512837.30,,
19320215,12063541.90,,
19320216,12557173.00,,
19320217,12039280.40,,
19320218,12338436.60,,
19320219,12368640.40,,
19320220,12064651.60,,
19320223,11629924.10,,
19320224,11833992.30,,
19320225,11818907.20,,
19320226,11799453.90,,
19320227,11775153.10,,
19320229,11738513.00,,
19320301,11793213.60,,
19320302,12317923.00,,
19320303,12267155.60,,
19320304,12329619.10,,
19320305,12711521.00,,
19320307,12462223.50,,
19320308,12684431.60,,
19320309,12451876.50,,
19320310,12334761.50,,
19320311,12030742.60,,
19320312,12135896.80,,
19320314,11702676.00,,
19320315,11692501.10,,
19320316,11395679.60,,
19320317,11668333.00,,
19320318,11272924.10,,
19320319,11199254.60,,
19320321,11353823.40,,
19320322,11332720.60,,
19320323,11174824.80,,
19320324,11051588.20,,
19320326,10718110.40,,
19320328,10641314.50,,
19320329,10662688.60,,
19320330,10882355.20,,
19320331,10268327.40,,
19320401,10077245.10,,
19320402,9946522.88,,
19320404,9903605.38,,
19320405,9434088.62,,
19320406,9143639.88,,
19320407,9040975.94,,
19320408,8612325.88,,
19320409,8828515.25,,
19320411,8476457.56,,
19320412,8450861.25,,
19320413,8340580.12,,
19320414,8724918.50,,
19320415,8863508.50,,
19320416,8831707.06,,
19320418,8549108.88,,
19320419,8445106.19,,
19320420,8464737.88,,
19320421,8760858.69,,
19320422,8353818.50,,
19320423,8420909.56,,
19320425,8454610.56,,
19320426,8583685.31,,
19320427,8789194.75,,
19320428,8429578.00,,
19320429,8157375.25,,
19320430,8136384.88,,
19320502,8010571.62,,
19320503,7892125.06,,
19320504,8006826.56,,
19320505,7906130.56,,
19320506,8484220.38,,
19320507,8362094.06,,
19320509,8288113.75,,
19320510,8359477.75,,
19320511,8345072.00,,
19320512,8042682.44,,
19320513,7752888.44,,
19320514,7610863.12,,
19320516,7774643.31,,
19320517,7756455.56,,
19320518,7545442.31,,
19320519,7601275.38,,
19320520,7598161.25,,
19320521,7587114.94,,
19320523,7522762.94,,
19320524,7206491.88,,
19320525,6961389.00,,
19320526,7067885.25,,
19320527,6683526.25,,
19320528,6712413.75,,
19320531,6182653.00,,
19320601,6105187.94,,
19320602,6433715.00,,
19320603,6794329.00,,
19320604,7297832.75,,
19320606,7071206.50,,
19320607,6732084.88,,
19320608,6330589.06,,
19320609,6354792.12,,
19320610,6841530.50,,
19320611,6774916.12,,
19320613,6703194.25,,
19320614,6869908.38,,
19320615,7118721.75,,
19320616,7146414.50,,
19320617,6722035.88,,
19320618,6735440.31,,
19320620,6796761.50,,
19320621,6635377.75,,
19320622,6637581.00,,
19320623,6681445.12,,
19320624,6388046.12,,
19320625,6359623.88,,
19320627,6147052.69,,
19320628,6143135.38,,
19320629,6211507.50,,
19320630,6146081.56,,
19320701,6375151.56,,
19320705,6232096.81,,
19320706,6403923.06,,
19320707,6173140.12,,
19320708,6117189.31,,
19320709,6191733.88,,
19320711,6379785.81,,
19320712,6390158.19,,
19320713,6693161.94,,
19320714,6649691.06,,
19320715,6865225.75,,
19320716,6872413.62,,
19320718,6675622.75,,
19320719,6642362.06,,
19320720,6859322.00,,
19320721,7029855.12,,
19320722,7253107.50,,
19320723,7264564.31,,
19320725,7650075.75,,
19320726,7525426.38,,
19320727,7919602.62,,
19320728,8184345.50,,
19320729,8453811.50,,
19320730,8541263.19,,
